"TIME","GEO","GEO_LABEL","UNIT","SEX","AGE","Value","Flag and Footnotes"
"2013","CZ06","Jihovýchod","Percentage","Females","From 18 to 24 years","3.1","bu"
"2013","CZ07","Strední Morava","Percentage","Total","From 18 to 24 years","4.9","b"
"2013","CZ07","Strední Morava","Percentage","Males","From 18 to 24 years","6.2","b"
"2013","CZ07","Strední Morava","Percentage","Females","From 18 to 24 years","3.6","bu"
"2013","CZ08","Moravskoslezsko","Percentage","Total","From 18 to 24 years","5.7","b"
"2013","CZ08","Moravskoslezsko","Percentage","Males","From 18 to 24 years","4.9","bu"
"2013","CZ08","Moravskoslezsko","Percentage","Females","From 18 to 24 years","6.6","b"
"2013","DK","Denmark","Percentage","Total","From 18 to 24 years","8.2",""
"2013","DK","Denmark","Percentage","Males","From 18 to 24 years","10.0",""
"2013","DK","Denmark","Percentage","Females","From 18 to 24 years","6.5",""
"2013","DK0","Danmark","Percentage","Total","From 18 to 24 years","8.2",""
"2013","DK0","Danmark","Percentage","Males","From 18 to 24 years","10.0",""
"2013","DK0","Danmark","Percentage","Females","From 18 to 24 years","6.5",""
"2013","DK01","Hovedstaden","Percentage","Total","From 18 to 24 years","7.6",""
"2013","DK01","Hovedstaden","Percentage","Males","From 18 to 24 years","10.0",""
"2013","DK01","Hovedstaden","Percentage","Females","From 18 to 24 years","5.2",""
"2013","DK02","Sjælland","Percentage","Total","From 18 to 24 years","10.3",""
"2013","DK02","Sjælland","Percentage","Males","From 18 to 24 years","12.3","u"
"2013","DK02","Sjælland","Percentage","Females","From 18 to 24 years",":","u"
"2013","DK03","Syddanmark","Percentage","Total","From 18 to 24 years","7.7",""
"2013","DK03","Syddanmark","Percentage","Males","From 18 to 24 years","8.4",""
"2013","DK03","Syddanmark","Percentage","Females","From 18 to 24 years","7.0","u"
"2013","DK04","Midtjylland","Percentage","Total","From 18 to 24 years","8.6",""
"2013","DK04","Midtjylland","Percentage","Males","From 18 to 24 years","10.3",""
"2013","DK04","Midtjylland","Percentage","Females","From 18 to 24 years","6.8","u"
"2013","DK05","Nordjylland","Percentage","Total","From 18 to 24 years","8.4",""
"2013","DK05","Nordjylland","Percentage","Males","From 18 to 24 years","9.5","u"
"2013","DK05","Nordjylland","Percentage","Females","From 18 to 24 years",":","u"
"2013","DE","Germany (until 1990 former territory of the FRG)","Percentage","Total","From 18 to 24 years","9.8",""
"2013","DE","Germany (until 1990 former territory of the FRG)","Percentage","Males","From 18 to 24 years","10.2",""
"2013","DE","Germany (until 1990 former territory of the FRG)","Percentage","Females","From 18 to 24 years","9.3",""
"2013","DE1","Baden-Württemberg","Percentage","Total","From 18 to 24 years","7.5",""
"2013","DE1","Baden-Württemberg","Percentage","Males","From 18 to 24 years","7.8",""
"2013","DE1","Baden-Württemberg","Percentage","Females","From 18 to 24 years","7.2",""
"2013","DE11","Stuttgart","Percentage","Total","From 18 to 24 years","8.4",""
"2013","DE11","Stuttgart","Percentage","Males","From 18 to 24 years","9.3",""
"2013","DE11","Stuttgart","Percentage","Females","From 18 to 24 years","7.5",""
"2013","DE12","Karlsruhe","Percentage","Total","From 18 to 24 years","7.1",""
"2013","DE12","Karlsruhe","Percentage","Males","From 18 to 24 years","6.6",""
"2013","DE12","Karlsruhe","Percentage","Females","From 18 to 24 years","7.6",""
"2013","DE13","Freiburg","Percentage","Total","From 18 to 24 years","8.1",""
"2013","DE13","Freiburg","Percentage","Males","From 18 to 24 years","8.5",""
"2013","DE13","Freiburg","Percentage","Females","From 18 to 24 years","7.6",""
"2013","DE14","Tübingen","Percentage","Total","From 18 to 24 years","5.8",""
"2013","DE14","Tübingen","Percentage","Males","From 18 to 24 years",":","u"
"2013","DE14","Tübingen","Percentage","Females","From 18 to 24 years",":","u"
"2013","DE2","Bayern","Percentage","Total","From 18 to 24 years","7.1",""
"2013","DE2","Bayern","Percentage","Males","From 18 to 24 years","7.4",""
"2013","DE2","Bayern","Percentage","Females","From 18 to 24 years","6.8",""
"2013","DE21","Oberbayern","Percentage","Total","From 18 to 24 years","6.6",""
"2013","DE21","Oberbayern","Percentage","Males","From 18 to 24 years","7.1",""
"2013","DE21","Oberbayern","Percentage","Females","From 18 to 24 years","6.1",""
"2013","DE22","Niederbayern","Percentage","Total","From 18 to 24 years","8.3",""
"2013","DE22","Niederbayern","Percentage","Males","From 18 to 24 years",":","u"
"2013","DE22","Niederbayern","Percentage","Females","From 18 to 24 years",":","u"
"2013","DE23","Oberpfalz","Percentage","Total","From 18 to 24 years","6.0",""
"2013","DE23","Oberpfalz","Percentage","Males","From 18 to 24 years",":","u"
"2013","DE23","Oberpfalz","Percentage","Females","From 18 to 24 years",":","u"
"2013","DE24","Oberfranken","Percentage","Total","From 18 to 24 years","7.1",""
"2013","DE24","Oberfranken","Percentage","Males","From 18 to 24 years",":","u"
"2013","DE24","Oberfranken","Percentage","Females","From 18 to 24 years",":","u"
"2013","DE25","Mittelfranken","Percentage","Total","From 18 to 24 years","9.5",""
"2013","DE25","Mittelfranken","Percentage","Males","From 18 to 24 years","10.7",""
"2013","DE25","Mittelfranken","Percentage","Females","From 18 to 24 years","8.2",""
"2013","DE26","Unterfranken","Percentage","Total","From 18 to 24 years","6.2",""
"2013","DE26","Unterfranken","Percentage","Males","From 18 to 24 years",":","u"
"2013","DE26","Unterfranken","Percentage","Females","From 18 to 24 years",":","u"
"2013","DE27","Schwaben","Percentage","Total","From 18 to 24 years","6.5",""
"2013","DE27","Schwaben","Percentage","Males","From 18 to 24 years",":","u"
"2013","DE27","Schwaben","Percentage","Females","From 18 to 24 years",":","u"
"2013","DE3","Berlin","Percentage","Total","From 18 to 24 years","12.2",""
"2013","DE3","Berlin","Percentage","Males","From 18 to 24 years","15.0",""
"2013","DE3","Berlin","Percentage","Females","From 18 to 24 years","9.5",""
"2013","DE30","Berlin","Percentage","Total","From 18 to 24 years","12.2",""
"2013","DE30","Berlin","Percentage","Males","From 18 to 24 years","15.0",""
"2013","DE30","Berlin","Percentage","Females","From 18 to 24 years","9.5",""
"2013","DE4","Brandenburg","Percentage","Total","From 18 to 24 years","10.6",""
"2013","DE4","Brandenburg","Percentage","Males","From 18 to 24 years","11.0",""
"2013","DE4","Brandenburg","Percentage","Females","From 18 to 24 years","10.1",""
"2013","DE40","Brandenburg","Percentage","Total","From 18 to 24 years","10.6",""
"2013","DE40","Brandenburg","Percentage","Males","From 18 to 24 years","11.0",""
"2013","DE40","Brandenburg","Percentage","Females","From 18 to 24 years","10.1",""
"2013","DE5","Bremen","Percentage","Total","From 18 to 24 years","14.9",""
"2013","DE5","Bremen","Percentage","Males","From 18 to 24 years",":","u"
"2013","DE5","Bremen","Percentage","Females","From 18 to 24 years",":","u"
"2013","DE50","Bremen","Percentage","Total","From 18 to 24 years","14.9",""
"2013","DE50","Bremen","Percentage","Males","From 18 to 24 years",":","u"
"2013","DE50","Bremen","Percentage","Females","From 18 to 24 years",":","u"
"2013","DE6","Hamburg","Percentage","Total","From 18 to 24 years","11.6",""
"2013","DE6","Hamburg","Percentage","Males","From 18 to 24 years","11.6",""
"2013","DE6","Hamburg","Percentage","Females","From 18 to 24 years","11.7",""
"2013","DE60","Hamburg","Percentage","Total","From 18 to 24 years","11.6",""
"2013","DE60","Hamburg","Percentage","Males","From 18 to 24 years","11.6",""
"2013","DE60","Hamburg","Percentage","Females","From 18 to 24 years","11.7",""
"2013","DE7","Hessen","Percentage","Total","From 18 to 24 years","10.1",""
"2013","DE7","Hessen","Percentage","Males","From 18 to 24 years","10.9",""
"2013","DE7","Hessen","Percentage","Females","From 18 to 24 years","9.4",""
"2013","DE71","Darmstadt","Percentage","Total","From 18 to 24 years","10.8",""
"2013","DE71","Darmstadt","Percentage","Males","From 18 to 24 years","11.3",""
"2013","DE71","Darmstadt","Percentage","Females","From 18 to 24 years","10.3",""
"2013","DE72","Gießen","Percentage","Total","From 18 to 24 years","8.7",""
"2013","DE72","Gießen","Percentage","Males","From 18 to 24 years",":","u"
"2013","DE72","Gießen","Percentage","Females","From 18 to 24 years",":","u"
"2013","DE73","Kassel","Percentage","Total","From 18 to 24 years","9.7",""
"2013","DE73","Kassel","Percentage","Males","From 18 to 24 years",":","u"
"2013","DE73","Kassel","Percentage","Females","From 18 to 24 years",":","u"
"2013","DE8","Mecklenburg-Vorpommern","Percentage","Total","From 18 to 24 years","9.7",""
"2013","DE8","Mecklenburg-Vorpommern","Percentage","Males","From 18 to 24 years",":","u"
"2013","DE8","Mecklenburg-Vorpommern","Percentage","Females","From 18 to 24 years",":","u"
"2013","DE80","Mecklenburg-Vorpommern","Percentage","Total","From 18 to 24 years","9.7",""
"2013","DE80","Mecklenburg-Vorpommern","Percentage","Males","From 18 to 24 years",":","u"
"2013","DE80","Mecklenburg-Vorpommern","Percentage","Females","From 18 to 24 years",":","u"
"2013","DE9","Niedersachsen","Percentage","Total","From 18 to 24 years","10.8",""
"2013","DE9","Niedersachsen","Percentage","Males","From 18 to 24 years","11.0",""
"2013","DE9","Niedersachsen","Percentage","Females","From 18 to 24 years","10.5",""
"2013","DE91","Braunschweig","Percentage","Total","From 18 to 24 years","10.1",""
"2013","DE91","Braunschweig","Percentage","Males","From 18 to 24 years","10.1",""
"2013","DE91","Braunschweig","Percentage","Females","From 18 to 24 years","10.1",""
"2013","DE92","Hannover","Percentage","Total","From 18 to 24 years","13.2",""
"2013","DE92","Hannover","Percentage","Males","From 18 to 24 years","12.8",""
"2013","DE92","Hannover","Percentage","Females","From 18 to 24 years","13.6",""
"2013","DE93","Lüneburg","Percentage","Total","From 18 to 24 years","10.7",""
"2013","DE93","Lüneburg","Percentage","Males","From 18 to 24 years","11.9",""
"2013","DE93","Lüneburg","Percentage","Females","From 18 to 24 years",":","u"
"2013","DE94","Weser-Ems","Percentage","Total","From 18 to 24 years","9.3",""
"2013","DE94","Weser-Ems","Percentage","Males","From 18 to 24 years","9.6",""
"2013","DE94","Weser-Ems","Percentage","Females","From 18 to 24 years","9.0",""
"2013","DEA","Nordrhein-Westfalen","Percentage","Total","From 18 to 24 years","11.6",""
"2013","DEA","Nordrhein-Westfalen","Percentage","Males","From 18 to 24 years","12.3",""
"2013","DEA","Nordrhein-Westfalen","Percentage","Females","From 18 to 24 years","10.8",""
"2013","DEA1","Düsseldorf","Percentage","Total","From 18 to 24 years","13.6",""
"2013","DEA1","Düsseldorf","Percentage","Males","From 18 to 24 years","14.9",""
"2013","DEA1","Düsseldorf","Percentage","Females","From 18 to 24 years","12.3",""
"2013","DEA2","Köln","Percentage","Total","From 18 to 24 years","10.4",""
"2013","DEA2","Köln","Percentage","Males","From 18 to 24 years","11.2",""
"2013","DEA2","Köln","Percentage","Females","From 18 to 24 years","9.5",""
"2013","DEA3","Münster","Percentage","Total","From 18 to 24 years","9.6",""
"2013","DEA3","Münster","Percentage","Males","From 18 to 24 years","10.0",""
"2013","DEA3","Münster","Percentage","Females","From 18 to 24 years","9.3",""
"2013","DEA4","Detmold","Percentage","Total","From 18 to 24 years","10.5",""
"2013","DEA4","Detmold","Percentage","Males","From 18 to 24 years","10.8",""
"2013","DEA4","Detmold","Percentage","Females","From 18 to 24 years","10.2",""
"2013","DEA5","Arnsberg","Percentage","Total","From 18 to 24 years","12.3",""
"2013","DEA5","Arnsberg","Percentage","Males","From 18 to 24 years","12.9",""
"2013","DEA5","Arnsberg","Percentage","Females","From 18 to 24 years","11.7",""
"2013","DEB","Rheinland-Pfalz","Percentage","Total","From 18 to 24 years","13.0",""
"2013","DEB","Rheinland-Pfalz","Percentage","Males","From 18 to 24 years","13.2",""
"2013","DEB","Rheinland-Pfalz","Percentage","Females","From 18 to 24 years","12.8",""
"2013","DEB1","Koblenz","Percentage","Total","From 18 to 24 years","13.3",""
"2013","DEB1","Koblenz","Percentage","Males","From 18 to 24 years","14.0",""
"2013","DEB1","Koblenz","Percentage","Females","From 18 to 24 years","12.5",""
"2013","DEB2","Trier","Percentage","Total","From 18 to 24 years",":","u"
"2013","DEB2","Trier","Percentage","Males","From 18 to 24 years",":","u"
"2013","DEB2","Trier","Percentage","Females","From 18 to 24 years",":","u"
"2013","DEB3","Rheinhessen-Pfalz","Percentage","Total","From 18 to 24 years","14.0",""
"2013","DEB3","Rheinhessen-Pfalz","Percentage","Males","From 18 to 24 years","13.4",""
"2013","DEB3","Rheinhessen-Pfalz","Percentage","Females","From 18 to 24 years","14.6",""
"2013","DEC","Saarland","Percentage","Total","From 18 to 24 years","13.6",""
"2013","DEC","Saarland","Percentage","Males","From 18 to 24 years",":","u"
"2013","DEC","Saarland","Percentage","Females","From 18 to 24 years",":","u"
"2013","DEC0","Saarland","Percentage","Total","From 18 to 24 years","13.6",""
"2013","DEC0","Saarland","Percentage","Males","From 18 to 24 years",":","u"
"2013","DEC0","Saarland","Percentage","Females","From 18 to 24 years",":","u"
"2013","DED","Sachsen","Percentage","Total","From 18 to 24 years","6.6",""
"2013","DED","Sachsen","Percentage","Males","From 18 to 24 years","6.4",""
"2013","DED","Sachsen","Percentage","Females","From 18 to 24 years","6.9",""
"2013","DED2","Dresden","Percentage","Total","From 18 to 24 years","6.1",""
"2013","DED2","Dresden","Percentage","Males","From 18 to 24 years",":","u"
"2013","DED2","Dresden","Percentage","Females","From 18 to 24 years",":","u"
"2013","DED4","Chemnitz","Percentage","Total","From 18 to 24 years",":","u"
"2013","DED4","Chemnitz","Percentage","Males","From 18 to 24 years",":","u"
"2013","DED4","Chemnitz","Percentage","Females","From 18 to 24 years",":","u"
"2013","DED5","Leipzig","Percentage","Total","From 18 to 24 years","7.6",""
"2013","DED5","Leipzig","Percentage","Males","From 18 to 24 years",":","u"
"2013","DED5","Leipzig","Percentage","Females","From 18 to 24 years",":","u"
"2013","DEE","Sachsen-Anhalt","Percentage","Total","From 18 to 24 years","9.9",""
"2013","DEE","Sachsen-Anhalt","Percentage","Males","From 18 to 24 years","10.8",""
"2013","DEE","Sachsen-Anhalt","Percentage","Females","From 18 to 24 years",":","u"
"2013","DEE0","Sachsen-Anhalt","Percentage","Total","From 18 to 24 years","9.9",""
"2013","DEE0","Sachsen-Anhalt","Percentage","Males","From 18 to 24 years","10.8",""
"2013","DEE0","Sachsen-Anhalt","Percentage","Females","From 18 to 24 years",":","u"
"2013","DEF","Schleswig-Holstein","Percentage","Total","From 18 to 24 years","10.1",""
"2013","DEF","Schleswig-Holstein","Percentage","Males","From 18 to 24 years","10.1",""
"2013","DEF","Schleswig-Holstein","Percentage","Females","From 18 to 24 years","10.0",""
"2013","DEF0","Schleswig-Holstein","Percentage","Total","From 18 to 24 years","10.1",""
"2013","DEF0","Schleswig-Holstein","Percentage","Males","From 18 to 24 years","10.1",""
"2013","DEF0","Schleswig-Holstein","Percentage","Females","From 18 to 24 years","10.0",""
"2013","DEG","Thüringen","Percentage","Total","From 18 to 24 years","7.8",""
"2013","DEG","Thüringen","Percentage","Males","From 18 to 24 years","8.6",""
"2013","DEG","Thüringen","Percentage","Females","From 18 to 24 years",":","u"
"2013","DEG0","Thüringen","Percentage","Total","From 18 to 24 years","7.8",""
"2013","DEG0","Thüringen","Percentage","Males","From 18 to 24 years","8.6",""
"2013","DEG0","Thüringen","Percentage","Females","From 18 to 24 years",":","u"
"2013","EE","Estonia","Percentage","Total","From 18 to 24 years","9.7",""
"2013","EE","Estonia","Percentage","Males","From 18 to 24 years","13.6",""
"2013","EE","Estonia","Percentage","Females","From 18 to 24 years","5.8",""
"2013","EE0","Eesti","Percentage","Total","From 18 to 24 years","9.7",""
"2013","EE0","Eesti","Percentage","Males","From 18 to 24 years","13.6",""
"2013","EE0","Eesti","Percentage","Females","From 18 to 24 years","5.8",""
"2013","EE00","Eesti","Percentage","Total","From 18 to 24 years","9.7",""
"2013","EE00","Eesti","Percentage","Males","From 18 to 24 years","13.6",""
"2013","EE00","Eesti","Percentage","Females","From 18 to 24 years","5.8",""
"2013","IE","Ireland","Percentage","Total","From 18 to 24 years","8.7",""
"2013","IE","Ireland","Percentage","Males","From 18 to 24 years","10.7",""
"2013","IE","Ireland","Percentage","Females","From 18 to 24 years","6.6",""
"2013","IE0","Éire/Ireland","Percentage","Total","From 18 to 24 years","8.7",""
"2013","IE0","Éire/Ireland","Percentage","Males","From 18 to 24 years","10.7",""
"2013","IE0","Éire/Ireland","Percentage","Females","From 18 to 24 years","6.6",""
"2013","IE04","Northern and Western","Percentage","Total","From 18 to 24 years","9.9",""
"2013","IE04","Northern and Western","Percentage","Males","From 18 to 24 years","13.3",""
"2013","IE04","Northern and Western","Percentage","Females","From 18 to 24 years","6.4","u"
"2013","IE05","Southern","Percentage","Total","From 18 to 24 years","9.5",""
"2013","IE05","Southern","Percentage","Males","From 18 to 24 years","12.2",""
"2013","IE05","Southern","Percentage","Females","From 18 to 24 years","6.5",""
"2013","IE06","Eastern and Midland","Percentage","Total","From 18 to 24 years","7.7",""
"2013","IE06","Eastern and Midland","Percentage","Males","From 18 to 24 years","8.8",""
"2013","IE06","Eastern and Midland","Percentage","Females","From 18 to 24 years","6.7",""
"2013","IE01","Border, Midland and Western (NUTS 2013)","Percentage","Total","From 18 to 24 years",":",""
"2013","IE01","Border, Midland and Western (NUTS 2013)","Percentage","Males","From 18 to 24 years",":",""
"2013","IE01","Border, Midland and Western (NUTS 2013)","Percentage","Females","From 18 to 24 years",":",""
"2013","IE02","Southern and Eastern (NUTS 2013)","Percentage","Total","From 18 to 24 years",":",""
"2013","IE02","Southern and Eastern (NUTS 2013)","Percentage","Males","From 18 to 24 years",":",""
"2013","IE02","Southern and Eastern (NUTS 2013)","Percentage","Females","From 18 to 24 years",":",""
"2013","EL","Greece","Percentage","Total","From 18 to 24 years","10.1",""
"2013","EL","Greece","Percentage","Males","From 18 to 24 years","12.7",""
"2013","EL","Greece","Percentage","Females","From 18 to 24 years","7.5",""
"2013","EL5","Voreia Ellada","Percentage","Total","From 18 to 24 years","11.1",""
"2013","EL5","Voreia Ellada","Percentage","Males","From 18 to 24 years","13.4",""
"2013","EL5","Voreia Ellada","Percentage","Females","From 18 to 24 years","9.0",""
"2013","EL51","Anatoliki Makedonia, Thraki","Percentage","Total","From 18 to 24 years","21.8",""
"2013","EL51","Anatoliki Makedonia, Thraki","Percentage","Males","From 18 to 24 years","21.3",""
"2013","EL51","Anatoliki Makedonia, Thraki","Percentage","Females","From 18 to 24 years","22.5",""
"2013","EL52","Kentriki Makedonia","Percentage","Total","From 18 to 24 years","8.1",""
"2013","EL52","Kentriki Makedonia","Percentage","Males","From 18 to 24 years","11.4",""
"2013","EL52","Kentriki Makedonia","Percentage","Females","From 18 to 24 years","5.0",""
"2013","EL53","Dytiki Makedonia","Percentage","Total","From 18 to 24 years","8.9","u"
"2013","EL53","Dytiki Makedonia","Percentage","Males","From 18 to 24 years",":","u"
"2013","EL53","Dytiki Makedonia","Percentage","Females","From 18 to 24 years",":","u"
"2013","EL54","Ipeiros","Percentage","Total","From 18 to 24 years","10.4","u"
"2013","EL54","Ipeiros","Percentage","Males","From 18 to 24 years",":","u"
"2013","EL54","Ipeiros","Percentage","Females","From 18 to 24 years",":","u"
"2013","EL6","Kentriki Ellada","Percentage","Total","From 18 to 24 years","11.5",""
"2013","EL6","Kentriki Ellada","Percentage","Males","From 18 to 24 years","14.6",""
"2013","EL6","Kentriki Ellada","Percentage","Females","From 18 to 24 years","8.5",""
"2013","EL61","Thessalia","Percentage","Total","From 18 to 24 years","7.7","u"
"2013","EL61","Thessalia","Percentage","Males","From 18 to 24 years","11.4","u"
"2013","EL61","Thessalia","Percentage","Females","From 18 to 24 years",":","u"
"2013","EL62","Ionia Nisia","Percentage","Total","From 18 to 24 years","14.7","u"
"2013","EL62","Ionia Nisia","Percentage","Males","From 18 to 24 years",":","u"
"2013","EL62","Ionia Nisia","Percentage","Females","From 18 to 24 years",":","u"
"2013","EL63","Dytiki Ellada","Percentage","Total","From 18 to 24 years","9.6",""
"2013","EL63","Dytiki Ellada","Percentage","Males","From 18 to 24 years","12.9",""
"2013","EL63","Dytiki Ellada","Percentage","Females","From 18 to 24 years","6.3","u"
"2013","EL64","Sterea Ellada","Percentage","Total","From 18 to 24 years","16.6",""
"2013","EL64","Sterea Ellada","Percentage","Males","From 18 to 24 years","17.9","u"
"2013","EL64","Sterea Ellada","Percentage","Females","From 18 to 24 years","15.1","u"
"2013","EL65","Peloponnisos","Percentage","Total","From 18 to 24 years","14.0",""
"2013","EL65","Peloponnisos","Percentage","Males","From 18 to 24 years","17.0","u"
"2013","EL65","Peloponnisos","Percentage","Females","From 18 to 24 years","11.7","u"
"2013","EL3","Attiki","Percentage","Total","From 18 to 24 years","6.8",""
"2013","EL3","Attiki","Percentage","Males","From 18 to 24 years","8.8",""
"2013","EL3","Attiki","Percentage","Females","From 18 to 24 years","4.9",""
"2013","EL30","Attiki","Percentage","Total","From 18 to 24 years","6.8",""
"2013","EL30","Attiki","Percentage","Males","From 18 to 24 years","8.8",""
"2013","EL30","Attiki","Percentage","Females","From 18 to 24 years","4.9",""
"2013","EL4","Nisia Aigaiou, Kriti","Percentage","Total","From 18 to 24 years","15.6",""
"2013","EL4","Nisia Aigaiou, Kriti","Percentage","Males","From 18 to 24 years","21.3",""
"2013","EL4","Nisia Aigaiou, Kriti","Percentage","Females","From 18 to 24 years","10.0",""
"2013","EL41","Voreio Aigaio","Percentage","Total","From 18 to 24 years","10.9","u"
"2013","EL41","Voreio Aigaio","Percentage","Males","From 18 to 24 years",":","u"
"2013","EL41","Voreio Aigaio","Percentage","Females","From 18 to 24 years",":","u"
"2013","EL42","Notio Aigaio","Percentage","Total","From 18 to 24 years","22.1",""
"2013","EL42","Notio Aigaio","Percentage","Males","From 18 to 24 years","33.1","u"
"2013","EL42","Notio Aigaio","Percentage","Females","From 18 to 24 years","13.3","u"
"2013","EL43","Kriti","Percentage","Total","From 18 to 24 years","14.4",""
"2013","EL43","Kriti","Percentage","Males","From 18 to 24 years","19.3",""
"2013","EL43","Kriti","Percentage","Females","From 18 to 24 years","9.4","u"
"2013","ES","Spain","Percentage","Total","From 18 to 24 years","23.6",""
"2013","ES","Spain","Percentage","Males","From 18 to 24 years","27.2",""
"2013","ES","Spain","Percentage","Females","From 18 to 24 years","19.8",""
"2013","ES1","Noroeste (ES)","Percentage","Total","From 18 to 24 years","18.9",""
"2013","ES1","Noroeste (ES)","Percentage","Males","From 18 to 24 years","22.7",""
"2013","ES1","Noroeste (ES)","Percentage","Females","From 18 to 24 years","14.7",""
"2013","ES11","Galicia","Percentage","Total","From 18 to 24 years","20.2",""
"2013","ES11","Galicia","Percentage","Males","From 18 to 24 years","24.9",""
"2013","ES11","Galicia","Percentage","Females","From 18 to 24 years","15.1",""
"2013","ES12","Principado de Asturias","Percentage","Total","From 18 to 24 years","19.1",""
"2013","ES12","Principado de Asturias","Percentage","Males","From 18 to 24 years","21.6",""
"2013","ES12","Principado de Asturias","Percentage","Females","From 18 to 24 years","16.3","u"
"2013","ES13","Cantabria","Percentage","Total","From 18 to 24 years","12.1","u"
"2013","ES13","Cantabria","Percentage","Males","From 18 to 24 years","13.6","u"
"2013","ES13","Cantabria","Percentage","Females","From 18 to 24 years","10.6","u"
"2013","ES2","Noreste (ES)","Percentage","Total","From 18 to 24 years","14.1",""
"2013","ES2","Noreste (ES)","Percentage","Males","From 18 to 24 years","15.3",""
"2013","ES2","Noreste (ES)","Percentage","Females","From 18 to 24 years","12.9",""
"2013","ES21","País Vasco","Percentage","Total","From 18 to 24 years","9.9",""
"2013","ES21","País Vasco","Percentage","Males","From 18 to 24 years","12.4",""
"2013","ES21","País Vasco","Percentage","Females","From 18 to 24 years","7.3","u"
"2013","ES22","Comunidad Foral de Navarra","Percentage","Total","From 18 to 24 years","12.9",""
"2013","ES22","Comunidad Foral de Navarra","Percentage","Males","From 18 to 24 years","13.9","u"
"2013","ES22","Comunidad Foral de Navarra","Percentage","Females","From 18 to 24 years","11.8","u"
"2013","ES23","La Rioja","Percentage","Total","From 18 to 24 years","21.7","u"
"2013","ES23","La Rioja","Percentage","Males","From 18 to 24 years","24.8","u"
"2013","ES23","La Rioja","Percentage","Females","From 18 to 24 years","18.4","u"
"2013","ES24","Aragón","Percentage","Total","From 18 to 24 years","18.9",""
"2013","ES24","Aragón","Percentage","Males","From 18 to 24 years","17.5",""
"2013","ES24","Aragón","Percentage","Females","From 18 to 24 years","20.4",""
"2013","ES3","Comunidad de Madrid","Percentage","Total","From 18 to 24 years","19.7",""
"2013","ES3","Comunidad de Madrid","Percentage","Males","From 18 to 24 years","20.5",""
"2013","ES3","Comunidad de Madrid","Percentage","Females","From 18 to 24 years","19.0",""
"2013","ES30","Comunidad de Madrid","Percentage","Total","From 18 to 24 years","19.7",""
"2013","ES30","Comunidad de Madrid","Percentage","Males","From 18 to 24 years","20.5",""
"2013","ES30","Comunidad de Madrid","Percentage","Females","From 18 to 24 years","19.0",""
"2013","ES4","Centro (ES)","Percentage","Total","From 18 to 24 years","24.7",""
"2013","ES4","Centro (ES)","Percentage","Males","From 18 to 24 years","30.5",""
"2013","ES4","Centro (ES)","Percentage","Females","From 18 to 24 years","18.5",""
"2013","ES41","Castilla y León","Percentage","Total","From 18 to 24 years","19.2",""
"2013","ES41","Castilla y León","Percentage","Males","From 18 to 24 years","25.4",""
"2013","ES41","Castilla y León","Percentage","Females","From 18 to 24 years","12.7",""
"2013","ES42","Castilla-la Mancha","Percentage","Total","From 18 to 24 years","27.4",""
"2013","ES42","Castilla-la Mancha","Percentage","Males","From 18 to 24 years","32.2",""
"2013","ES42","Castilla-la Mancha","Percentage","Females","From 18 to 24 years","22.3",""
"2013","ES43","Extremadura","Percentage","Total","From 18 to 24 years","29.2",""
"2013","ES43","Extremadura","Percentage","Males","From 18 to 24 years","36.3",""
"2013","ES43","Extremadura","Percentage","Females","From 18 to 24 years","21.5",""
"2013","ES5","Este (ES)","Percentage","Total","From 18 to 24 years","24.0",""
"2013","ES5","Este (ES)","Percentage","Males","From 18 to 24 years","29.2",""
"2013","ES5","Este (ES)","Percentage","Females","From 18 to 24 years","18.6",""
"2013","ES51","Cataluña","Percentage","Total","From 18 to 24 years","24.7",""
"2013","ES51","Cataluña","Percentage","Males","From 18 to 24 years","30.5",""
"2013","ES51","Cataluña","Percentage","Females","From 18 to 24 years","18.6",""
"2013","ES52","Comunitat Valenciana","Percentage","Total","From 18 to 24 years","21.7",""
"2013","ES52","Comunitat Valenciana","Percentage","Males","From 18 to 24 years","26.2",""
"2013","ES52","Comunitat Valenciana","Percentage","Females","From 18 to 24 years","17.0",""
"2013","ES53","Illes Balears","Percentage","Total","From 18 to 24 years","29.8",""
"2013","ES53","Illes Balears","Percentage","Males","From 18 to 24 years","33.6",""
"2013","ES53","Illes Balears","Percentage","Females","From 18 to 24 years","25.8",""
"2013","ES6","Sur (ES)","Percentage","Total","From 18 to 24 years","28.5",""
"2013","ES6","Sur (ES)","Percentage","Males","From 18 to 24 years","31.7",""
"2013","ES6","Sur (ES)","Percentage","Females","From 18 to 24 years","25.1",""
"2013","ES61","Andalucía","Percentage","Total","From 18 to 24 years","28.7",""
"2013","ES61","Andalucía","Percentage","Males","From 18 to 24 years","31.9",""
"2013","ES61","Andalucía","Percentage","Females","From 18 to 24 years","25.5",""
"2013","ES62","Región de Murcia","Percentage","Total","From 18 to 24 years","26.3",""
"2013","ES62","Región de Murcia","Percentage","Males","From 18 to 24 years","30.6",""
"2013","ES62","Región de Murcia","Percentage","Females","From 18 to 24 years","21.8",""
"2013","ES63","Ciudad de Ceuta","Percentage","Total","From 18 to 24 years","33.5","u"
"2013","ES63","Ciudad de Ceuta","Percentage","Males","From 18 to 24 years","35.9","u"
"2013","ES63","Ciudad de Ceuta","Percentage","Females","From 18 to 24 years","30.9","u"
